,nombre,tipo,latitud_y,longitud_x,fuente
14032,Cuarto individual en la casa feliz de Belgrano,Private room,-34.56607,-58.44067,Airbnb
14033,Práctico departamento en Recoleta con balcón,Entire home/apt,-34.58715,-58.39519,Airbnb
14034,Salguero Studio Premium,Entire home/apt,-34.60073,-58.41976999999999,Airbnb
14035,Pichulo House.,Private room,-34.58406,-58.41969,Airbnb
14036,Lovely & Bright Studio in the Center of the City,Entire home/apt,-34.61288,-58.40373,Airbnb
14037,Luminoso departamento en Palermo Soho,Entire home/apt,-34.58706,-58.422959999999996,Airbnb
14038,Studio en Esmeralda y Viamonte,Entire home/apt,-34.60228,-58.37732,Airbnb
14039,Studio en Esmeralda y Viamonte,Entire home/apt,-34.601820000000004,-58.37854,Airbnb
14040,☼ Modern and bright studio Palermo Hollywood ☼,Entire home/apt,-34.584590000000006,-58.446999999999996,Airbnb
14041,Hermoso y tranquilo departamento muy luminoso,Entire home/apt,-34.59859,-58.41059,Airbnb
14042,"Habitación individual, Depto compartido en Almagro",Private room,-34.60301,-58.414930000000005,Airbnb
14043,Habitación en Constitución,Private room,-34.627309999999994,-58.38313,Airbnb
14044,Beau studio calme et lumineux à San Telmo,Entire home/apt,-34.627359999999996,-58.37453000000001,Airbnb
14045,"Diseño, confort y lujo en Palermo Hollywood.",Entire home/apt,-34.58186,-58.445640000000004,Airbnb
14046,Friendly young room,Private room,-34.60415,-58.426680000000005,Airbnb
14047,Happy studio in Palermo,Entire home/apt,-34.593579999999996,-58.42199,Airbnb
14048,"Casa todo luz, patio enorme parrilla 3 bños para 5",Entire home/apt,-34.56532,-58.47354,Airbnb
14049,"Departamento ""studio"" en Palermo Soho",Entire home/apt,-34.58265,-58.42661999999999,Airbnb
14050,Comfortable Apartment,Entire home/apt,-34.5556,-58.465109999999996,Airbnb
14051,Recoleta - Studio Cancilleria - Plaza San Martin,Entire home/apt,-34.5947,-58.378409999999995,Airbnb
14052,Capital Federal  - Obelisco -Teatros - Paseos,Entire home/apt,-34.60334,-58.377280000000006,Airbnb
14053,"Great Studio with pool, security and wifi downtown",Entire home/apt,-34.61376,-58.382419999999996,Airbnb
14054,Spacious duplex in the best of Recoleta,Entire home/apt,-34.59303,-58.38762,Airbnb
14055,Monoambiente estudiante humanidades.,Shared room,-34.564609999999995,-58.48718,Airbnb
14056,Warm and cozy department in Palermo,Private room,-34.58471,-58.41901,Airbnb
14057,"Departamento San Telmo. Zona turística, luminoso",Entire home/apt,-34.61996,-58.37304,Airbnb
14058,Amplio y luminoso DUPLEX para 4. Gym & Pool Silos,Entire home/apt,-34.57934,-58.44138,Airbnb
14059,Comodidad y Prestigio,Entire home/apt,-34.587720000000004,-58.40116999999999,Airbnb
14060,Especial para extranjeros - Habitación con balcón,Private room,-34.61148,-58.37879,Airbnb
14061,Buenos momentos,Private room,-34.56877,-58.452180000000006,Airbnb
14062,Departamento luminoso a estrenar estilo nordico,Private room,-34.59814,-58.4099,Airbnb
14063,Departamento de categoría con amenities Impecable,Entire home/apt,-34.58775,-58.400890000000004,Airbnb
14064,Rivadavia Apartment,Entire home/apt,-34.62084,-58.442840000000004,Airbnb
14065,Sestra´s Beautiful Studio in Palermo Soho,Entire home/apt,-34.582879999999996,-58.42899,Airbnb
14066,AMAZING loft in San Telmo,Entire home/apt,-34.6265,-58.373459999999994,Airbnb
14067,Habitación privada matrimonial,Private room,-34.61728,-58.3709,Airbnb
14068,Casa hermosa en La Boca,Private room,-34.63543,-58.36186,Airbnb
14069,Elegant and modern apt. w/private terrace & grill - unbeatable central location!,Entire home/apt,-34.589659999999995,-58.43371,Airbnb
14070,La Defensa,Private room,-34.62073,-58.3707,Airbnb
14071,Habitacion matrimonial en el corazon de San Telmo,Private room,-34.62084,-58.37104,Airbnb
14072,"Charming downtown studio near restaurants, shopping centers, and more!",Entire home/apt,-34.58902,-58.395480000000006,Airbnb
14073,Pichulo House.,Private room,-34.584579999999995,-58.41726,Airbnb
14074,En pleno microcentro para pasarla súper cómodo...,Entire home/apt,-34.60289,-58.37901,Airbnb
14075,Amplio monoambiente en San Telmo,Entire home/apt,-34.62276,-58.37696999999999,Airbnb
14076,Soho Point Central,Hotel room,-34.590090000000004,-58.4285,Airbnb
14077,"Excelente semipiso, confortable amplio muy lindo",Entire home/apt,-34.62709,-58.44068000000001,Airbnb
14078,Studio PALERMO HOLLYWOOD Nicaragua y Arevalo,Entire home/apt,-34.577940000000005,-58.43835,Airbnb
14079,"Cozy, Fashion and Best location ever",Private room,-34.580459999999995,-58.432190000000006,Airbnb
14080,"Best Studio in the Heart of Recoleta, BA",Entire home/apt,-34.594840000000005,-58.3928,Airbnb
14081,Departamento amoblado,Private room,-34.61149,-58.41198000000001,Airbnb
14082,PH 2 ambientes cerca de Recoleta,Entire home/apt,-34.60034,-58.40668,Airbnb
14083,Dpto en Palermo Chico zona MALBA con Pileta,Entire home/apt,-34.57829,-58.405269999999994,Airbnb
14084,Dpto 3 personas con Balcón en Palermo,Entire home/apt,-34.59483,-58.431290000000004,Airbnb
14085,Hogar NOS AMO Hermoso y acogedor piso en Palermo,Entire home/apt,-34.58127,-58.425540000000005,Airbnb
14086,Big Apartament at Buenos Aires near to Obelisco,Entire home/apt,-34.601279999999996,-58.37838000000001,Airbnb
14087,Fully renovated home in the heart of Chacarita,Entire home/apt,-34.59449,-58.45241,Airbnb
14088,Large 2 bedroom apartment in Palermo Soho 7pax,Entire home/apt,-34.585609999999996,-58.429480000000005,Airbnb
14089,Excelente semipiso confortable amplio y luminoso,Entire home/apt,-34.627559999999995,-58.440059999999995,Airbnb
14090,La casa de la Palmera. Un oasis en Buenos Aires.,Entire home/apt,-34.61469,-58.37568,Airbnb
14091,Luminoso y  pequeño cuarto a nuevo c/baño privado,Private room,-34.58713,-58.396930000000005,Airbnb
14092,"Amplio departamento con balcón, ubicación ideal",Entire home/apt,-34.612790000000004,-58.37665,Airbnb
14093,Increíble depto de diseño en Palermo. Best zone!!!,Entire home/apt,-34.580420000000004,-58.40818,Airbnb
14094,Buenos Aires Panorámico.,Entire home/apt,-34.61683,-58.44746,Airbnb
14095,San Telmo dpto 2 dormitorios totalmente equipado,Entire home/apt,-34.61302,-58.373169999999995,Airbnb
14096,Rento hab. privada baño privado Palermo Chico 1 p.,Private room,-34.58249,-58.410419999999995,Airbnb
14097,Cozy apartment in downtown!,Entire home/apt,-34.602470000000004,-58.388980000000004,Airbnb
14098,MONOAMBIENTE MODERNO Y LUMINOSO - FULL AMENITIES,Entire home/apt,-34.59728,-58.42426999999999,Airbnb
14099,"Great Studio with pool, security and wifi downtown",Entire home/apt,-34.61376,-58.382419999999996,Airbnb
14100,Madreselva: experience Buenos Aires!,Entire home/apt,-34.61672,-58.3765,Airbnb
14101,Modern Premium Apt w/Nice view in CENTRAL RECOLETA,Entire home/apt,-34.58543,-58.40068,Airbnb
14102,Amplio y luminoso loft en Montserrat,Entire home/apt,-34.61659,-58.38635,Airbnb
14103,Una de las Maravillas en Buenos Aires,Private room,-34.610170000000004,-58.38645,Airbnb
14104,"Recoleta, la mejor opcion",Entire home/apt,-34.58501,-58.39861,Airbnb
14105,Soler Art Studios - Modern new studio,Entire home/apt,-34.579409999999996,-58.43421,Airbnb
14106,Alquiler mensual o quincenal,Entire home/apt,-34.59988,-58.38847,Airbnb
14107,NEW! Modern Apt @ Palermo Hollywood,Entire home/apt,-34.587270000000004,-58.43759,Airbnb
14108,Edificio Bellagio Ap 2 Dormitorios,Entire home/apt,-34.57911,-58.42689,Airbnb
14109,Spacius Apartment full equipped ideal for Familys,Entire home/apt,-34.59325,-58.37911999999999,Airbnb
14110,Estrategico barrio de la ciudad de Buenos Aires,Shared room,-34.60665,-58.38717,Airbnb
14111,Departamento moderno en Recoleta,Entire home/apt,-34.586929999999995,-58.38236,Airbnb
14112,Studio apartment in Recoleta,Entire home/apt,-34.585770000000004,-58.40619,Airbnb
14113,Depto en Recoleta frente al Alto Palermo Shopping,Entire home/apt,-34.586290000000005,-58.4091,Airbnb
14114,Una linda vista al Obelisco y Teatros!!,Entire home/apt,-34.60282,-58.37783,Airbnb
14115,Studio en Top Rentals Libertador,Private room,-34.55437,-58.45032,Airbnb
14116,#12 - SUPER LOFT on Av. 9 de Julio!!!,Entire home/apt,-34.61956,-58.38165,Airbnb
14117,Monroe Suites - Monoambiente - Studio  (7),Entire home/apt,-34.55325,-58.45176,Airbnb
14118,Recoleta Boutique,Entire home/apt,-34.58742,-58.38854,Airbnb
14119,Monoambiente. BELGRANO. Pileta. Seguridas 24 hs.,Entire home/apt,-34.56462,-58.455780000000004,Airbnb
14120,2 Ambientes Top Rentals Libertador,Private room,-34.554990000000004,-58.4488,Airbnb
14121,Amplio y comodo depto a mts de obelisco,Entire home/apt,-34.60605,-58.387719999999995,Airbnb
14122,"Mi hogar, vuestro hogar",Private room,-34.631879999999995,-58.47688,Airbnb
14123,Splendid Designed Loft w/2beds + office +Amenities,Entire home/apt,-34.5816,-58.4466,Airbnb
14124,"tranquilidad, para una persona especial.",Private room,-34.60396,-58.38225,Airbnb
14125,Torre Montagna,Entire home/apt,-34.60368,-58.38156,Airbnb
14126,Cute private room in Palermo Soho w/priv bathroom,Private room,-34.58592,-58.419059999999995,Airbnb
14127,Hermoso Ático con terraza. PALERMO Las Cañitas .,Entire home/apt,-34.57287,-58.43104,Airbnb
14128,Studio Montevideo,Entire home/apt,-34.60034,-58.39036,Airbnb
14129,Chic & spacious penthouse located in the heart of Buenos Aires!,Entire home/apt,-34.59277,-58.3994,Airbnb
14130,Brand New home at Palermo Hollywood w/Pool and GYM,Entire home/apt,-34.58112,-58.43734,Airbnb
14131,Luxury 1BR Sunny Home -Laundry and Gym  in Palermo,Entire home/apt,-34.58164,-58.43704,Airbnb
14132,Bright department in Belgrano,Entire home/apt,-34.56483,-58.45888000000001,Airbnb
14133,Luminoso monoambiente. Excelente ubicación,Entire home/apt,-34.62295,-58.45944,Airbnb
14134,New Studio in Villa Crespo/ near Palermo.,Entire home/apt,-34.5987,-58.43278000000001,Airbnb
14135,Bright new studio in the heart of Palermo Soho,Entire home/apt,-34.58452,-58.4271,Airbnb
14136,Habitación confortable y luminosa,Private room,-34.62426,-58.428830000000005,Airbnb
14137,Quiet and new studio in the heart of Palermo Soho,Entire home/apt,-34.58333,-58.42686,Airbnb
14138,Incredible new studio in the heart of Palermo,Entire home/apt,-34.58446,-58.428490000000004,Airbnb
14139,Hermoso departamento en Belgrano!,Entire home/apt,-34.55693,-58.44129,Airbnb
14140,Depto Caballito Premiun,Entire home/apt,-34.626509999999996,-58.425169999999994,Airbnb
14141,The Reed,Entire home/apt,-34.595490000000005,-58.39512,Airbnb
14142,Live Hollywood,Entire home/apt,-34.57795,-58.4381,Airbnb
14143,+Vibes - Your Home away from Home. Traveler's Vibe,Private room,-34.56269,-58.4449,Airbnb
14144,La Torre,Entire home/apt,-34.58052,-58.406969999999994,Airbnb
14145,Two Bedroom Apartment n Nuñez with Pool & Gym,Entire home/apt,-34.53696,-58.46621,Airbnb
14146,"Beautiful apartment, in the best of Palermo",Entire home/apt,-34.58935,-58.42926,Airbnb
14147,Your choice in BA: Studio Apt. Palermo Hollywood,Entire home/apt,-34.57714,-58.425830000000005,Airbnb
14148,Lovely apartment with private terrace in Recoleta,Entire home/apt,-34.59467,-58.4059,Airbnb
14149,Lindo y luminoso departamento en Alto Palermo,Entire home/apt,-34.58999,-58.41155,Airbnb
14150,Cómodo 3 ambientes en Palermo #7060,Entire home/apt,-34.58746,-58.41199,Airbnb
14151,Apartamento 2 ambientes en Bs As. Alto palermo.,Entire home/apt,-34.59131,-58.41575,Airbnb
14152,**RECOLETA** LUXURY SUITE** Av.SANTA FE * BS.AS!!,Entire home/apt,-34.59342,-58.404759999999996,Airbnb
14153,"GreatView&Deco, quiet-lum Retiro apt,security24 hs",Entire home/apt,-34.59973,-58.377359999999996,Airbnb
14154,DE REVISTA! HERMOSO 2AMB BALCÓN TERRAZA Y PARRILLA,Entire home/apt,-34.59322,-58.42655,Airbnb
14155,"PREMIUM MELO STUDIO l, Piscina y gran ubicación!!",Entire home/apt,-34.59129,-58.39488000000001,Airbnb
14156,Remodeled Colonial House in Barracas,Private room,-34.63783,-58.37339,Airbnb
14157,PALERMO HOLLYWOOD 101 GYM TERRAZA SOL VISTA BARES,Entire home/apt,-34.58056,-58.43529,Airbnb
14158,Mi depto,Entire home/apt,-34.61698,-58.393159999999995,Airbnb
14159,Great location with amazing city view.,Entire home/apt,-34.5974,-58.378409999999995,Airbnb
14160,Casa el Gecco - Casa con Parrilla,Private room,-34.61708,-58.45471,Airbnb
14161,Querido Buenos Aires,Entire home/apt,-34.60351,-58.378980000000006,Airbnb
14162,"Lovely New  Studio in Palermo, 212 480 por mes",Entire home/apt,-34.59644,-58.41956999999999,Airbnb
14163,Muito brilhante no Obelisco para voce 1 a 4 👬👬,Entire home/apt,-34.60443,-58.37811,Airbnb
14164,Impecable departamento en recoleta,Entire home/apt,-34.5885,-58.404090000000004,Airbnb
14165,impeccable apartment,Entire home/apt,-34.58721,-58.40197,Airbnb
14166,Casa Paz (sólo para mujeres),Private room,-34.5925,-58.3878,Airbnb
14167,Sunny and Spacious Palermo Flat w/balcony & pool.,Entire home/apt,-34.57396,-58.4225,Airbnb
14168,Studio in the Downtown of Buenos Aires,Entire home/apt,-34.60004,-58.37891,Airbnb
14169,"San Telmo, bonito departamento tipo Loft moderno",Entire home/apt,-34.62093,-58.37784,Airbnb
14170,Comfortable Apartment at Towers with Amenities.,Entire home/apt,-34.55291,-58.457480000000004,Airbnb
14171,Monoambiente a 150 metros de Av. Cordoba.,Entire home/apt,-34.596920000000004,-58.43176999999999,Airbnb
14172,"""SOLER ART STUDIOS  I C ""- Palermo Hollywood 🏡",Entire home/apt,-34.58036,-58.43509,Airbnb
14173,"Charming downtown apt. w/garden views - near museums, restaurants and parks!",Entire home/apt,-34.581379999999996,-58.41149,Airbnb
14174,Antiguo Piso en Barracas,Private room,-34.6297,-58.3775,Airbnb
14175,Estupendo departamento ideal p/disfrutar Buenos As,Entire home/apt,-34.58919,-58.415519999999994,Airbnb
14176,Studio Aráoz en Palermo Viejo,Entire home/apt,-34.594609999999996,-58.42881,Airbnb
14177,SOLER ART STUDIOS IV C - PALERMO HOLLYWOOD,Entire home/apt,-34.57983,-58.435219999999994,Airbnb
14178,Loft de 100 mts 2 en Belgrano,Entire home/apt,-34.553020000000004,-58.45899,Airbnb
14179,"Piso alto luminoso, en centro",Private room,-34.61841,-58.45482,Airbnb
14180,Habitacion compartida en Buenos Aires!,Hotel room,-34.58324,-58.42378000000001,Airbnb
14181,Tinta Amarilla Residencia,Shared room,-34.6118,-58.385130000000004,Airbnb
14182,DEPARTAMENTO SUPERIOR EN RECOLETA,Entire home/apt,-34.59482,-58.3853,Airbnb
14183,IQ Studio in Recoleta facing Vte. Lopez Square,Entire home/apt,-34.59449,-58.391290000000005,Airbnb
14184,Calido y amplio depart. en Palermo Hollywood,Entire home/apt,-34.58593,-58.4446,Airbnb
14185,Espectacular estudio a estrenar en Palermo I,Entire home/apt,-34.58782,-58.41336,Airbnb
14186,Confortable  habitación en Recoleta,Private room,-34.58423,-58.4012,Airbnb
14187,Excelente ubicación en el Centro de Buenos Aires,Entire home/apt,-34.61585,-58.37826999999999,Airbnb
14188,Lucky septiembre departamento en promoción.0,Entire home/apt,-34.61158,-58.41288,Airbnb
14189,Espectacular 2 ambientes a estrenar en Palermo V,Entire home/apt,-34.588570000000004,-58.4151,Airbnb
14190,Casa Castillo - Private ensuite  in Tango House,Private room,-34.59133,-58.43724,Airbnb
14191,"Cuarto en alquiler con mucho sol, patio y  terraza",Private room,-34.60205,-58.44954,Airbnb
14192,Amplio Depto 3 Amb en Caballito Acoyte y Rivadavia,Entire home/apt,-34.61623,-58.4377,Airbnb
14193,SOLER ART STUDIOS  VII D - PALERMO HOLLYWOOD,Entire home/apt,-34.57977,-58.435269999999996,Airbnb
14194,Casa Castillo - Private room in Tango House,Private room,-34.59397,-58.44498000000001,Airbnb
14195,Grand Recoleta Full 90m2 8pax Amplio&Sublime,Entire home/apt,-34.59471,-58.392469999999996,Airbnb
14196,Luminoso apartamento amoblado en Buenos Aires,Entire home/apt,-34.59785,-58.40943000000001,Airbnb
14197,Monoambiente a 1 cuadra del Obelisco.,Entire home/apt,-34.60301,-58.38426,Airbnb
14198,Rosario Room 1,Private room,-34.58911,-58.396409999999996,Airbnb
14199,Departamento en Puerto Madero,Entire home/apt,-34.610640000000004,-58.363580000000006,Airbnb
14200,Moderno & Luminoso Dpto en el ♥ de BA,Entire home/apt,-34.621140000000004,-58.43637,Airbnb
14201,SOLER ART STUDIOS VII B - PALERMO HOLLYWOOD,Entire home/apt,-34.58021,-58.43465,Airbnb
14202,"Excelente torre con piscina y gym, en caballito",Entire home/apt,-34.62227,-58.43431999999999,Airbnb
14203,Beautiful 2 bedroom apartment in Palermo Nuevo,Entire home/apt,-34.58112,-58.410740000000004,Airbnb
14204,Habitacion,Private room,-34.64012,-58.44481,Airbnb
14205,Fabulosa casa con piscina en el mejor barrio de BA,Entire home/apt,-34.56928,-58.46764,Airbnb
14206,Large and sunny apartment in Palermo,Entire home/apt,-34.58139,-58.433240000000005,Airbnb
14207,Departamento temporario,Entire home/apt,-34.61142,-58.44116999999999,Airbnb
14208,Habitación hermosa en Palermo Hollywood.,Private room,-34.577259999999995,-58.43574,Airbnb
14209,Departamento nuevo ubicado en Recoleta (C),Entire home/apt,-34.591609999999996,-58.40362,Airbnb
14210,Hidalgo 765,Entire home/apt,-34.61179,-58.43986999999999,Airbnb
14211,Departamento en típico barrio porteño,Entire home/apt,-34.60352,-58.41828,Airbnb
14212,Un lugar en el Mundo,Entire home/apt,-34.545840000000005,-58.458330000000004,Airbnb
14213,Luces del Jardín Botánico y La Rural 2-3 huéspedes,Entire home/apt,-34.58482,-58.420719999999996,Airbnb
14214,Espectacular departamento en Recoleta,Entire home/apt,-34.58667,-58.4053,Airbnb
14215,Beautiful Apartment in the center of Buenos Aires!,Entire home/apt,-34.60298,-58.405719999999995,Airbnb
14216,Fliphaus ✔️ Sunny patio nearby Plaza Serrano!,Entire home/apt,-34.592220000000005,-58.434580000000004,Airbnb
14217,Comoda habitación en Recoleta cerca de la Plaza,Private room,-34.58052,-58.40991999999999,Airbnb
14218,Aires del Botánico y la Rural 2-3 y 4 huéspedes,Entire home/apt,-34.583009999999994,-58.42272,Airbnb
14219,Apartamento 3 amb Ideal familias Zona Alto Palermo,Entire home/apt,-34.594159999999995,-58.40735,Airbnb
14220,Fliphaus✔️4 Bd Patio & Terrace nearby Pza. Serrano,Entire home/apt,-34.6003,-58.431459999999994,Airbnb
14221,"Avenida Corrientes, Obelisco, Cultura y Confort",Entire home/apt,-34.60284,-58.377930000000006,Airbnb
14222,"Retiro, habitación privada, entrada independiente",Private room,-34.59272,-58.37791,Airbnb
